Klinik_Name,Title,Department,Date,Review,Rating
HEH Herzogin Elisabeth Hospital,Karl-Heinz Bodenstedt,Onkologie,19.10.2020,"['Ich bin auf Empfehlung vom Hausarzt zum HEH gekommen, wollte eine 2. Meinung einholen. Nach einem Telefonat in der Darmkrebs Abteilung morgens um 9:00 Uhr konnte ich am gleichen Tag konnte ich am gleichen Tag zur Untersuchung vorbei kommen. Der Ablauf mit Chemo und Bestrahlung und anschließender OP waren TOP.', 'Hier nochmals ein großes Dankeschön an Dr. Bollenbach und Dr. Rastan und an die Krankenschwester und Krankenpfleger der Station 2. Betreuung und Pflege waren sehr gut. Auch das Essen war super, wurde immer individuell bestellt.', 'Ich werde das HEH immer weiterempfehlen und bei Bedarf immer gerne wieder kommen.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,Nie wieder stationär!,Orthopädie,22.08.2020,"['Augenscheinlich braucht diese Klinik in Corona-Zeiten Geld und tut alles, um dieses von den Krankenkassen zu bekommen!', '', 'Patientin war meine 3 Monate alte Tochter. Es handelte sich um eine geplante Operation, die durchaus auch als ambulante OP vorgenommen wird. Den Grund, warum die stationäre Aufnahme notwendig war, konnte mir niemand erläutern!', '', 'Bei der vorstationären Aufnahme wurde ich daraufhingewiesen, dass ich Windeln und Nahrung für mein Kind selbst mitzubringen hätte. Das Nahrung mitzubringen ist, konnte ich nachvollziehen, da es hier sehr viele verschiedene Angebote gibt und die Klinik unmöglich alle Sorten vorhalten kann! Aber Windeln? Das ist für eine Klinik mit Kinderorthopädie als Fachrichtung nicht nachvollziehbar!', '', 'Das Zimmer war ein normales Doppelzimmer mit einem Gitterbettchen für meine Tochter und einem Krankenbett für mich. Im Zimmer gab es weder einen Wickelplatz noch Feuchttücher bzw. einen Windeleimer o. Ä. Wickelzubehör! ', '', 'Mehrere Ärzte bzw. Schwestern kannten, trotz Krankenakte in ihren Händen, nicht einmal das Geschlecht meiner Tochter.', '', 'Nach der OP übten sich die Schwestern auf der Station in vornehmer Zurückhaltung! Niemand interessierte sich für den Gesundheitszustand meiner Tochter! Die verordneten Schmerzmittel wurden 1,5 Stunden zu spät gebracht und interessiert, ob ich diese meiner Tochter gebe oder nicht hat es niemanden!', '', 'Am Entlassungstag sprachen die meist sehr unfreundlichen Stationsschwestern von einem Verbandswechsel, der absolut nicht notwendig und für die Behandlung meiner Tochter auch nicht vorgesehen war.', 'Die Entlassungspapiere und der Arztbrief für den behandelnden Orthopäden wurden vor der Entlassungsvisite fertig gemacht, obwohl im Arztbrief das Ergebnis der Entlassungsvisite steht! Scheinbar kann in der Klinik jemand hellsehen.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'zufrieden', '', 'Verwaltung und Abläufe:', 'weniger zufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,Hier fühlt sich der Patient in guten Händen,Orthopädie,18.08.2020,"['Ich war insgesamt sehr zufrieden mit der Klinik.', 'Der Tag der Voruntersuchungen war super organisiert. Die angegebene Zeitdauer wurde deutlich unterschritten.', 'Die Schwestern und Pfleger auf der Station waren freundlich bis sehr freundlich. Ich konnte mich mit jeder Frage an sie wenden.', 'Mein Operateur war/ist sehr kompetent, ist am selben Tag nach der langen (knapp 5  Stunden) OP zu mir gekommen und hat mich über den Verlauf der OP informiert. Bei den folgenden Visiten wurden meine Fragen umfassend beantwortet.', 'Die Physiotherapeutin machte schon am ersten Tag nach der OP mit mir Übungen. Im Besorgen von Hilfsmitteln (Gehwagen) war sie sehr umsichtig.', 'Das Essen war immer schmackhaft.', 'Corona: Wegen Coronavirus durfte mein Mann mich am Aufnahmetag/Abholtag nicht zu Station bringen bzw. abholen. An den anderen Tagen hätte er mich besuchen dürfen. Ich würde es sinnvoll finden, hier einheitlich zu sein. So könnte beispielsweise auch am Aufnahmetag ein „Besuch“ gestattet sein. Aufnahme der Personalien des Besuchers sind kein Problem. Gerade in der Orthopädie fällt es den Patienten schwer, die Tasche selbst auf die Station zu bringen. Ja, es gibt auch die Möglichkeit, das Gepäck bringen zu lassen, aber Hilfe beim Aus-/Einpacken durch einen Angehörigen ist hilfreich.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden (Erst als letzte Möglichkeit OP durchgeführt.)', '', 'Mediz. Behandlung:', 'sehr zufrieden (Große, schwierige OP sehr gut ausgeführt.)', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,Rundum zufrieden,Verstoß melden,10.08.2020,"['Ich kann das HEH nur wärmstens empfehlen. Immer freundliches und engagiertes Pflegepersonal, kompetentes engagiertes Ärzteteam.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,HÜFT TEP,Orthopädie,02.07.2020,"['Super Ärzteteam, welches auch meine sehr schwere OP perfekt hinbekommen hat.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden (meine sehr schwierige OP ist super verlaufen!)', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,Sehr angenehm,Verstoß melden,18.06.2020,"['Mein Aufenthalt im HEH war sehr angenehm.Sehr nettes, hilfsbereites Personal, eine wohltuende Ruhe auf den Stationen, keine merkbare Hektik, angenehmer Gesprächston von Ärzten, Pflegepersonal und allen weiteren Mitarbeitern, persönliche Anrede mit Namen, sehr gutes, gesundes Essen auch für Vegetarier, große Auswahl, die Zimmer sind hell und freundlich eingerichtet und haben ein eigenes Bad, die ganze Anlage sowie der Park wirken sehr gepflegt.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,"Entscheidend ist, an wen man gerät!",Orthopädie,03.06.2020,"['Nach monatelanger Wartezeit bekam ich einen Vorstellungstermin. An diesem Tag war alles gut strukturiert, allerdings dauerte es 4 Stunden. 2. Termin: Vorstationäre Aufnahme:Herrvorragend organisiert, gut begleitet, vernünfitg informiert, angebene Wartezeit von 5 Stunden wurde sogar unterboten!3.Termin sollte die OP sein. 7Uhr einbestellt,OP-fertig ab 7.30 Uhr, ständiges Vertrösten auf ""bald ist es soweit""', '15.30 Uhr Absage der OP auf 1 Woche später. Da war ich bereits seit Stunden markiert, sediert(Beruhigungstablette) rasiert und im OP-hemd!Nur gut, dass mein Mann anwesend war, so konnte ich völlig benommen nach Hause gefahren werden!(Das alles war vor der Coronapandemie!!)', '1 Woche später das gleiche ""Spiel""! Wieder ab 7.30 Uhr komplett OP-fertig! Dran gekommen bin ich dann um 17.15 Uhr, immerhin noch am selbenTag!!!Zu diesem Zeitpunkt hatte ich wegen der fehlenden Flüssigkeitszufuhr von mehr als 10 Stunden heftige Kopfschmerzen. Ich bekam aber trotz mehrmaligen Nachfragens nichts zu trinken, denn ich hätte ja angeblich jederzeit die Nächste sein können. ""Das ist ihr Risiko, Erbrechen ist dann vorprogrammiert"". (Wer will das schon?) Alles um die OP-und das dortige Team war im Gegensatz zum Pflegeteam traumhaft nett, freundlich u.zuvorkommend, geradezu rührend!', 'Es gab dann auf Station noch 3-4 Erlebnisse, die vergesse ich an am besten, sonst kommt mir wieder die Galle hoch!Am nächsten Tag wurde ich dann plötzlich schon entlassen, obwohl zuvor noch von mindestens 1Tag stationären Aufenthalt die Rede war!Entgegen der Vereinbarung vom diensthabende Arzt verweigerte man mir dann sogar die Medikamentengabe für das Wochenende, die müsse mir mein Hausarzt verschreiben (war gar nicht mehr möglich, weil es bereits Freitamittag war!)', 'Ich habe mich sehr geärgert über das Verfahren, die Betreuung auf der Station und die Behandlung des dort diensthabenden Pflegepersonals! Ich bin jedoch sehr froh über den OPverlauf- hier wurde 1 super Job gemacht!']","['', '', 'Gesamtzufriedenheit:', 'zufrieden (Wäre der stationäre Aufenthalt nicht gewesen, wäre alles hervorragend)', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'weniger zufrieden (Das Personal auf Station gab vor, keine Informationen zum Ablauf bekommen zu haben.)', '', 'Ausstattung und Gestaltung:', 'unzufrieden (War schon Stunden zur OP vorbereitet, dann wurde ich aus Kapazitätsmangel wieder nach Hause geschickt!  Kein Informationsfluss am späteren OP-tag)', '', '', '']"
HEH Herzogin Elisabeth Hospital,Klinik meines Vertrauens,Orthopädie,16.05.2020,"['Man fühlt sich in dieser Klinik sehr aufgehoben,', 'von Kompetenz, super Aufklärung bis zur Freundlichkeit des gesamten Personales. Abläufe, auch in dieser etwas außergewöhnlichen Zeit, sehr', 'gut durchorganisiert und immer ein freundliches', 'Wort dabei.Die fachliche Seite darf natürlich auch nicht fehlen, von OP-Vorbereitung (alles sehr ruhig und freundlich) bis Aufwachraum, echt super!', 'Diese Klinik ist immer wieder zu empfehlen.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,Sehr gute Klinik,Rheuma,08.05.2020,"['Sehr gute Ärzte, sehr gutes Klinikpersonal, freundlich eingerichtete Zimmer. Hab mich hier wohlgefühlt. Mahlzeiten ok']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,Top Empfehlung,Bowel,30.04.2020,"['Ein Aufflammen von Morbus Crohn Beschwerden hatte ich zu lange nicht wahrgenommen. Schließlich bin ich mit starken Schmerzen in die Notaufnahme des HEH gefahren, das auch noch in Corona-Zeiten. Sofort wurde sich um mich gekümmert und Untersuchungen vorgenommen, die sich außerhalb der Klinik zeitlich nur geschleppt hätten. Dann wurde medikamentös behandelt. Ich fühlte mich sicher trotz Corona wegen der guten Vorkehrungen. Wäre ich bloß eher ins HEH gafahren, hätte ich mir zuvor viel Leid erspart. Sollte es jemandem ähnlich gehen: Zögert nicht, Ihr werdet hier ernst genommen und durch alle Beteiligten bestens betreut.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,Uneingeschränkte Empfehlung,Orthopädie,25.03.2020,"['Nach 2017 habe ich in 2020 mein zweites künstliches Hüftgelenk bekommen. Beide Male war ich äüßerst zufrieden. So gut wie keine Schmerzen, schnell wieder gute Beweglichkeit. Entlassung bereits am dritten Tag nach der OP, die In beiden Fällen durch Prof. Heller erfolgte. Freundliches Personal, gutes Essen, einwandfreie Hygiene. Ich habe mich zu jeder Zeit gut und richtig aufgehoben gefühlt. Ich kann die Einrichtung ohne Einschränkungen empfehlen und sage nochmals herzlichen Dank.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
HEH Herzogin Elisabeth Hospital,"Ein Alptraum für mich, nie wieder HEH!",Verstoß melden,25.02.2020,"['Ich war froh, als ich das Krankenhaus, wo es keine Behandlung stattgefunden hat, endlich wieder verlassen habe und zu einem richtigen Arzt gegangen bin, wo mir auch sofort geholfen wurde. Als Kassen Patient kann man es vergessen. Die Ärzte, die ich dort auf der Station kennenlernen dürfte, waren, mit einer Ausnahme (den Namen darf ich hier leider nicht nennen), arrogant, überheblich und inkompetent. Mehr braucht man dazu nicht sagen, einfach nur schlecht. Nie wieder HEH!']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
Klinik Am Zuckerberg,Rund um wohl Paket,Chirurgie,06.05.2021,"['Ich bin als Ambulante Patientin in die Klinik eingewiesen worden.', 'Super Organisation ganz tolle Schwestern ganz besonderen Lob möchte ich an den Schwestern der Aufwachstation geben ich habe mich rund um wohl gefühlt.', 'Ich kann die Klinik mit gutem Gewissen mit den Erfahrungen die ich gemacht habe weiter geben.', 'LG Conni']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Klinik Am Zuckerberg,Eine besondere Klinik,Chirurgie,09.04.2021,"['Sehr freundliches und kompetentes Personal. Eine angenehme Atmosphäre. Auch der Umgang vom Personal  untereinander  zeugt von einem guten Arbeitsklima, das überträgt sich auf die Patienten. Ich habe  mich vom ersten Moment  wohl gefühlt. Und würde mich jederzeit dort wieder operieren lassen. Vielen Dank.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Klinik Am Zuckerberg,Ich kann die Klinik am Zuckerberg nur empfehlen,Verstoß melden,07.12.2020,"['Also ich war positiv überrascht man merkte kaum das man in einer Klinik ist', 'Sehr freundliches Personal von der Raumpflegerin und dem OPTeam und den Schwestern und Pflegepersonal  bis hin zum Artz ', 'Das Essen war gut und reichlich.Für mich von 5Sternen 5Sterne']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Klinik Am Zuckerberg,Jeder Zeit wieder,Verstoß melden,14.10.2020,"['Vielen Dank. Ich wurde von einem sehr freundlichen und hilfsbereiten Team, in Empfang genommen und Behandelt/Betreut, habe mich sehr gut aufgehoben gefühlt. Eine schöne Stimmung im Team, davon provitieren die Patienten.... Tiptop']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden (Zieht sich wie ein roter Faden durch die Behandlung)', '', 'Qualität der Beratung:', 'sehr zufrieden (Zeit und Geduld)', '', 'Mediz. Behandlung:', 'sehr zufrieden (Sicherheit und Kompetenz ausgestrahlt)', '', 'Verwaltung und Abläufe:', 'sehr zufrieden (Strukturiert und den Überblick)', '', 'Ausstattung und Gestaltung:', 'zufrieden (OP tiptop neu, Zimmer etwas älter, aber egal, sehr sauber)', '', '', '']"
Klinik Am Zuckerberg,Kasperczyk,Verstoß melden,03.10.2020,['Ich wurde vor 2 Wochen von Dr. Diab operiert. Ich möchte mich auf diesem Wege hier recht herzlich bedanken an die hervorragende Leistung von Dr Diab und seinen zwei Helfern Tunza und Nathalia. Ich fühlte mich sehr gut aufgehoben im OP. Mir wurden meine Ängste sofort genommen. Die waren sehr nett und sehr lustig. Auch die Schwestern auf der Station waren sehr freundlich. Ich würde die Kompetenz und Leistung von Dr.Diab jedem weiterempfehlen.'],"['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Klinik Am Zuckerberg,Neurochirurgie,Verstoß melden,26.08.2020,"['Facettensyndrom von Dr.Koufoglou und seinem netten Kollegen operativ behoben.', 'Sehr Freundlich und Kompetent...werde beide Fachärzte jederzeit weiter empfehlen. ', 'Bis auf den älteren Narkose Arzt am Tag der OP, sind Alle Mitarbeiter in der Zuckerbergklinik Freundlich....man fühlt sich sehr gut aufgehoben...']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Klinik Am Zuckerberg,Tolle Klinik und toller Arzt,Sunny3899,05.07.2020,"['Eine tolle Klinik nettes Pflegepersonal super Ambiente und tolles Essen.', 'Von dieser Klinik können sich andere Kliniken ne Scheibe abschneiden. Schön das mein Arzt Dr.Koufoglou mit dieser Klinik zusammenarbeitet.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden (Zimmer etwas älter aber gemütlich)', '', '', '']"
Klinik Am Zuckerberg,Sehr zu empfehlen,Chirurgie,03.05.2020,"['Im allgemeinen nichts negatives auszusetzen, das ganze Personal und die Ärzte nett und freundlich,  fühlte mich dort gut aufgehoben und würde jederzeit wieder die Klinik aufsuchen . Kann ich nur weiterempfehlen !! Vielen Dank noch mal an alle für die gute Betreuung!']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Klinik Am Zuckerberg,OP Vorbereitungsteam am 25.11.2019,Verstoß melden,09.12.2019,"['An der fachlichen Kompetenz gibt es keine Zweifel aber dem OP-Vorbereitungsteam fehlt es hier scheinbar an Empathie. Gerade diese ist doch wichtig wenn Du im OP liegst und alles mitbekommst. Statt netter, beruhigender Worte gab es das Gefühl der Angst. Hinzu kommt das ein kleiner, vollbärtiger OP Vorbereiter beim desinfizieren meines Beines alles in den Intimbereich laufen ließ. Beim Hinweis das dies schmerzhaft brennt, wurde nur abwerten gesagt O-Ton: Das hört wieder auf"". Eine Vorlage hätte den Intimbereich schützen können. Es stellt sich auch im Nachgang für mich die Frage ob jeder sein Bein so hoch halten kann?! Locker gespreizt das Hautdesinfektionsmittel in den ungeschützten Intimbereich laufen lassen und das nicht nur bei einer Frau, auch andere Damen mussten dies über sich ergehen lassen. Muss das sein?']","['', '', 'Gesamtzufriedenheit:', 'zufrieden', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
